event_times,event_types,source_index
"[1.17623322,1.39456504,10.31171433,12.51471942,12.70569636,15.60333302,18.17364286,18.45695073,18.77549036,19.09264888,19.41096949,19.47321685,20.25164693,22.0366912,23.15485994,23.51011697,23.83301812,24.60819559,25.69399755,26.23446776,34.96282661,35.80776274,36.32535815,37.21604503,37.6814783,43.00790558,43.30027967,43.66845961,44.48604844,44.96128076,46.4797338,52.60076799,53.78432079,54.16281721,57.56915813,58.06035039,58.52491854,59.59926431,60.63539629,62.28705626,64.06652047,65.69457176,65.79090237,66.68868008,66.82555583,67.38717698,67.96900729,69.24982572,72.77486569,73.15187775,74.53309308,77.81283187,78.41662895,78.48050197,78.52746015,78.60068563,78.98678498,79.06782337]","[4,1,2,1,1,1,1,6,0,0,0,1,2,1,6,0,0,7,5,1,5,2,2,3,4,0,1,7,0,1,4,6,1,0,1,7,5,4,5,0,2,3,0,2,4,2,3,1,7,1,5,0,1,4,7,1,0,1]",108
"[0.80876261,0.9444388,1.05726463,13.13002272,16.76247355,18.59726661,22.82057739,23.12029746,23.32308789,25.07343779,27.61421917,29.86669725,33.49073697,33.64661742,34.689611,35.36553709,35.37929894,35.43353928,35.48568541,36.11595229,38.64631021,39.07090267,39.08582445,39.65770359,39.67006923,40.66216362,41.60364064,41.67659394,43.38591234,43.81932903,45.32488413,45.66951573,46.21826563,47.38356079,48.55990061,48.75093177,51.78025802,52.05784972,52.56803249,54.22922058,54.32416405,60.8943897,61.19372776,62.55960936,64.05410071,64.79764372,64.99206422,66.77168516,69.67133259,71.12702146,72.68631066,75.86304011,78.48683321,78.53021788,78.78845019,78.79730083,79.58574439,80.69015139,81.51031003,82.00863816,83.48149324]","[6,2,6,5,7,0,1,0,1,1,7,4,4,1,0,1,1,0,0,2,1,1,0,0,7,1,1,5,3,0,3,1,0,2,1,0,3,3,0,2,7,7,5,2,4,7,3,4,5,5,1,0,7,1,1,2,0,0,2,7,3]",109
"[1.3044494,2.61628513,3.36873894,7.63020886,11.94127342,12.07232285,14.99909541,18.33361366,20.44443939,20.99764424,21.02681902,21.71534876,25.77556056,32.9485604,51.24307183,51.31968367,51.52353492,53.99884049,54.57699611,58.59196879,58.81933854,59.06089572,59.49143595,60.23395856,61.05874607,61.29735713,61.79152641,62.01518777,63.54316222,65.55136677,66.90684136,67.32775746,68.29186199,68.36455753,68.41133188,69.09388466,70.63493696,72.96589447,72.99214938,74.19812703,74.35558411,77.15576763,79.49756164,80.42254292,80.5150545,80.65046949,80.94947339,81.97445853,82.32624785,82.44186766,82.81270982,83.04047633,83.51274442,83.76496109,83.78709103,83.96774934,84.17338106,84.35657601,86.13027288,86.2349438,87.64253609,90.63242304,91.61636014,102.9863684,110.56464812,110.70179561,110.95756827,111.1115,111.98055863,112.59096231,112.64919385,113.12324842,114.10039767,114.9649223,115.53469901]","[7,6,6,5,5,3,6,5,7,2,3,3,4,7,3,6,3,5,3,2,2,4,4,3,3,2,3,2,2,3,3,2,3,4,2,3,2,0,0,5,0,2,3,1,0,2,0,1,2,3,3,1,0,0,1,0,7,3,0,1,1,3,2,4,3,2,2,5,0,2,3,1,3,1,0]",110
"[3.15717644,3.45842977,6.75873885,7.59460318,12.04409331,12.29605577,14.64248007,14.93318425,15.11322179,15.31175589,15.36193074,15.71780521,15.76106021,16.34057665,16.74366427,17.67859985,18.01934829,18.03214014,19.14196842,19.73703092,23.75057561,25.1771942,25.65467597,26.22698322,27.37987672,29.87716585,33.00566187,33.16159493,33.59995511,33.63166097,34.48955266,35.31161692,35.55915566,35.62264175,35.79787434,36.75943156,37.19472938,37.40082783,38.59589728,38.93964296,38.98092455,39.26508479,39.2995351,39.36314871,39.52129052,40.13300662,40.56162285,41.36950525,41.40202638,41.63684535,42.15011512,42.19405703,42.53947824,42.61341524,42.8408587,42.98178041,43.2565729,45.60019392,45.9643066,46.94969646,47.78735358,49.80000557,50.19898353,50.24833042,50.54380714,52.23713542,53.62841348,53.78089756,53.88306118,54.76536711,54.94731548,55.5143781]","[2,3,7,2,7,1,0,7,1,0,0,0,1,1,1,1,1,0,1,1,1,1,3,1,0,5,0,0,1,1,1,4,0,0,1,0,1,0,0,1,5,0,0,1,0,7,1,1,0,1,0,0,1,0,0,1,1,2,0,0,1,1,0,0,1,1,0,7,1,0,1,4]",111
"[0.07805833,0.48072738,1.08757173,1.35047079,2.39054097,5.31273269,6.07015365,7.85263843,18.55854029,18.80164843,19.81064678,20.19376777,20.62306351,26.12269886,26.20807391,27.07530738,29.45225784,29.91948095,31.51681108,31.68518507,31.70118307,33.89900696,34.23004871,34.74539537,34.87803536,35.35052871,35.52765664,35.60460742,35.6275123,35.67040343,35.98565144,36.00260898,36.01141598,36.18373856,36.23770146,36.55400229,37.16315261,38.27344008,38.56919438,38.76276977,39.07123135,39.36371273,39.6403995,39.97553739,40.2297157,40.26406762,40.37808265,40.57633934,41.61959717,41.91669267,42.0406401,42.18663823,42.85080046,42.9867531,43.60323872,43.762824,43.86097196,43.92354938,44.49435369,47.26650208,47.2856969,47.46612201,47.65481722,48.61965809,48.88412102,48.95633546,49.57491807,50.62263155,50.90546165,52.04370835,52.18419194,53.40558897,53.42026446,53.88267756]","[3,1,2,6,7,7,4,3,6,4,6,6,6,7,3,5,2,2,7,3,2,1,1,0,0,3,2,0,2,0,3,2,3,1,1,3,3,3,0,1,1,1,0,2,1,3,2,5,0,0,1,0,1,4,7,0,1,0,2,1,1,0,0,1,0,0,1,7,1,0,4,0,1,0]",112
"[1.32057842,3.78639701,3.83295603,5.38767373,6.1369198,6.66079387,7.46725295,7.59676176,8.48040573,9.53771608,9.67861138,9.89345837,10.06008534,10.71385771,11.68140662,12.01423018,13.63023966,14.09137084,14.24657748,14.71202663,15.27646327,15.95880828,16.47631595,16.67028991,16.82786544,16.86339349,16.91585317,16.96327838,17.64367357,17.82454694,19.12316318,19.62169068,19.74577623,19.80181894,19.92015464,20.32323318,20.44862871,21.05681086,21.26603921,21.31660426,22.95164722,23.33667271,23.74830155,24.31363147,24.40743255,24.53653198,24.88166698,25.00140882,25.59185245,28.24768308,28.67639903,28.82726987,29.15534811,29.65959225,29.77030011,30.33287561,30.58236891,30.58514909,31.11795732,32.63312633,33.97807598,34.0527933,34.87341205,35.13652479,35.23089989,35.52893782,35.83438666,35.96469996,36.9449276,37.00015496,37.14241274,37.1894798,37.42181683,37.44656754]","[5,2,3,4,5,1,0,5,2,1,0,0,1,7,0,5,2,1,3,2,3,2,1,0,1,0,1,1,1,0,0,1,3,1,0,1,6,0,1,0,1,1,0,2,0,1,1,0,0,0,1,0,1,1,0,5,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,7,0]",113
"[1.65335846,4.07137269,7.72611146,9.04838749,9.17228515,9.27657949,10.7547981,11.6828745,12.56573126,14.5227183,21.52536056,23.73817147,24.22499515,27.79405793,36.44913866,37.53262394,37.86986465,38.08967311,38.97967975,39.06081253,41.71818557,42.11452408,43.5665818,43.58287903,44.38325835,44.58503749,44.58932498,45.69530793,45.84303349,45.99846822,48.39165643,49.17679917,50.89322993,51.48332384,52.95102153,54.84126829,55.53029497,56.11427527,57.88531673,58.39213379,58.42783649,58.77748971,59.4994939,59.55516657,59.72432515,60.25751998,63.65715415,63.92883748,64.23557901,64.24505222,64.28103515,64.6032025,65.18939454,72.56283165,75.02324247,85.00348067,85.60853899,86.77037244,88.39251207,88.62296888,90.3088649,90.8905768,91.42080532,91.54445628,91.77711087,92.84629112,93.88924395,94.12528089,94.25499072,94.37288785,95.41661521,95.62554734,97.35939711,97.67443658,98.74314135,99.3753821]","[1,2,3,0,3,6,7,5,3,2,6,5,3,3,5,5,0,0,1,0,1,0,5,0,0,4,1,0,1,1,1,2,3,0,2,2,3,3,2,3,2,3,2,3,3,2,3,4,2,3,3,3,4,7,7,2,3,7,1,0,1,0,0,0,1,0,1,0,5,1,0,6,1,0,5,1]",114
"[2.73125797,4.40334611,6.10799392,7.51571684,16.12603919,18.28504631,20.41047555,20.69484743,23.96845703,24.26457818,24.58670987,25.26093773,25.31982968,25.42329995,25.4868254,25.80376639,26.61278697,26.72935036,27.34611144,27.6081019,36.45833192,44.16622511,44.41124342,49.37961062,49.64269602,51.7070272,51.97425167,56.22191065,57.87605937,58.96271004,59.56702332,60.29564094,62.2970511,62.33671678,63.50079487,63.51304191,65.72165168,65.80508356,69.9167071,71.04012573,71.8451492,73.34750162,73.99007438,74.51577604,75.10475709,76.03206195,76.04978017,76.62549615,78.42710061,79.10609349,79.28188976,79.48835502,79.69308329,80.19654743,80.25866422,80.34538939,80.37257587,80.59409211,80.96796986,81.13972635,81.15835554]","[3,7,6,4,7,1,0,3,0,1,2,1,2,3,3,1,3,4,0,0,5,2,7,7,2,5,6,0,4,4,7,1,4,0,3,2,1,3,0,4,5,1,0,1,1,0,1,2,3,5,2,0,1,7,1,0,0,1,0,1,1]",115
"[0.26982489,1.07220217,11.72220854,11.80485142,11.93348116,12.8126964,15.88644525,17.49595813,17.83229814,17.91751233,17.93395577,18.39891149,18.90316609,19.02099606,19.28176822,19.3078595,19.62710938,19.99934095,20.53798205,21.32201828,22.02062406,22.04503348,22.11388752,22.7743906,23.72205975,24.06314399,24.27598473,24.30143672,24.9036524,25.84340701,26.01686776,27.84002755,28.21546661,28.95362672,32.12340184,33.34332205,33.63264081,33.97623118,34.30001007,34.72522598,37.68981498,37.74398221,39.61285806,39.70593812,39.82229801,39.93772456,40.53259061,42.68070751,45.65689639,49.00741612,49.71819148,49.96757731,53.79179747,53.80633582,55.14405812,55.16198609]","[6,5,2,0,3,5,2,1,0,1,3,2,0,1,3,4,0,5,7,1,2,1,0,7,0,0,2,3,2,1,1,0,3,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,4,5,7,0,5,1,0]",116
"[1.69057484,3.03694827,4.35999424,6.07159852,7.02777326,8.07954704,8.81772099,9.31869891,9.96726735,15.51380555,16.2233797,17.62341572,21.83267155,22.60560721,22.69616068,24.6104853,25.36586613,25.59760795,26.38516888,26.66853885,29.16513817,29.45616757,29.49632866,29.91652574,30.1155007,31.10803908,32.11854117,32.70998546,33.16936535,33.55301885,45.0647395,47.73263358,47.82598504,50.83736299,55.69209645,55.7697846,56.10799696,59.02795028,59.42144725,59.71733458,59.87622028,60.19428613,61.9949586,63.46351607,67.81482737,69.7688548,71.09389082,74.46090182,76.77998165,82.34975956,86.15471611,86.49190757,89.53476872,91.15994102,95.98393436,97.90084094,97.94900204,99.97607808,100.49073001,103.5863039,103.93369843,104.52651017,104.63230621,105.33888705,105.37509843,105.41502415,105.77380498,106.51247127,106.81588833,106.87550446,107.42096572,109.37354689,110.20148452,110.39111155,110.97785502,111.32284067,111.78500324]","[7,4,7,0,6,1,0,1,7,1,0,2,0,4,1,0,0,1,0,1,1,0,1,1,0,2,0,5,0,1,5,7,5,7,0,1,5,0,0,1,1,0,1,1,3,0,6,5,5,2,7,5,7,2,5,1,6,5,2,2,3,2,2,3,3,3,1,0,7,5,1,0,0,0,0,1,1]",117
"[4.88747659,5.0970638,7.04591504,8.08644912,8.3497999,8.41242919,8.56844306,8.64633703,9.91924401,12.31223577,13.0430418,13.15676615,13.28608747,15.81529172,16.76107996,20.92477161,21.22678174,23.32070303,23.43252446,24.17356883,26.66284551,29.90726054,30.13868811,30.86015817,31.75944604,32.69973884,33.62754262,33.77299976,34.24564918,34.8639511,35.23810551,35.35614379,40.44759708,42.6566416,46.57019041,47.2329547,47.69105801,48.2083442,49.30819024,50.21052335,52.34327395,54.10709384,55.33576634,58.22984228,58.29670404,59.03374323,69.45063342,70.04717741,71.50751055,73.98115499,74.00180294,75.05086543,76.43910975,77.09169219,78.74370432,79.31347,81.0166412,86.8240807,92.25608599]","[2,3,3,3,3,2,2,3,5,7,2,3,2,3,3,5,7,7,3,2,1,1,0,0,7,1,7,1,2,0,3,5,5,5,0,1,0,1,1,0,1,2,3,2,7,7,1,0,6,6,3,1,0,1,5,0,6,1,4]",118
"[0.75775741,2.41752088,5.20510698,6.72770772,6.75997891,8.01845258,10.40101265,10.73383934,13.40520639,19.6574086,21.49029007,22.73879635,25.36288887,25.4740562,26.34541032,26.62216254,26.63778689,27.71275936,28.20635096,30.88442468,32.41335022,32.75343568,32.85404551,33.10987713,33.54381532,33.69593784,34.03771795,34.12011439,34.68200022,35.16855366,36.41034177,37.50482634,37.88082183,38.18229532,38.45746082,38.99181495,39.19848024,40.62090851,41.23544878,41.48758587,42.00305828,42.05451886,42.26282141,42.33181054,42.35760492,42.50859772,42.63119639,42.76330099,43.10998116,44.29913676,44.68947027,44.77122387,44.99527677,45.86298755,46.14080759,46.24030935,48.35548412,48.42332395,48.50332298,48.89848847,49.16871178,49.61000918,50.26184119,50.49879427,50.99343076,51.12449618,51.22984868,51.3878151]","[5,3,0,1,3,1,5,3,1,5,0,7,1,5,0,3,1,3,2,0,1,1,7,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,2,5,1,1,3,7,0,0,1,0,3,3,0,1,0,1,0,4,0,2,1,1,2,1,0,1,3,0,2,1]",119
"[8.69498005,11.97252905,12.84471819,13.77491423,14.92282208,17.4757726,18.7504118,18.75310255,19.54696933,19.60274482,19.98612958,21.14463552,21.33636921,21.47596759,22.91424559,24.33411513,27.69189342,29.83614024,34.43947483,39.53193344,40.55618949,40.5816565,41.46528024,42.61657773,45.57335002,46.1889009,47.04203844,47.1462043,48.7226362,49.63420009,50.35430723,50.67037169,51.90763823,52.06163634,52.98885159,53.00363884,53.19585447,61.10647153,67.86097145,71.30992428,75.59359787,76.55873761,76.81006041,81.69450101,82.07947076,85.04464925,92.37675592,96.77061262,98.41431684,99.38065253,101.12411149]","[0,1,0,1,1,2,7,1,0,1,0,0,1,1,0,1,0,1,6,1,7,6,3,2,1,5,0,1,0,1,0,3,0,0,0,1,0,7,4,2,2,6,6,6,3,2,1,4,7,4,7]",120
"[0.13325387,7.96026027,8.13878005,8.5364382,8.75907241,10.57884303,11.52148948,11.72818836,12.77131513,13.03182957,14.27594413,15.24701218,15.45856122,16.37140568,18.11521896,18.98624817,20.48921404,22.54127668,23.44642851,23.72539129,24.13296951,24.36890201,24.39364073,25.1268724,25.36292914,27.81925891,28.74598394,29.1877704,29.24203435,29.25705068,30.05820685,30.31367052,30.57850647,31.30171333,32.36348884,32.44596543,34.27066951,35.06853289,35.10691068,35.36854935,35.4037681,37.34254277,38.25466174,38.70222598,39.69637998,41.51554229,42.36606118,43.00478117,43.33068419,44.13553127,44.40276964,50.03950796,51.04739542,55.20413232,55.47470856,58.09965339,66.88503662,68.17458797]","[4,3,6,2,3,3,3,0,6,4,7,0,3,1,6,1,0,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,2,3,0,1,1,1,1,0,1,0,0,1,1,0,2,1,0,1,7,0,1,1,0]",121
"[1.60664833,2.26848444,2.28433294,4.7852789,7.11572896,8.40383329,9.69024945,11.86174676,12.30135161,12.88222976,15.58252341,16.56615711,17.98734766,18.13534288,19.62256515,23.86284623,27.95324669,30.96269738,31.66093974,40.36229823,44.9538595,49.59807217,52.56317409,60.02265753,60.66273257,60.90801562,64.09995532,64.81070288,64.94707249,65.4987367,67.95158999,68.27666325,81.49015861,82.51307373,82.95141655,83.08978474,83.1849942,84.57821829,86.03151047,86.90569926,92.37840638,92.69163898,93.07462155,93.7656452,94.17487188,94.68940127,95.90108216,96.11956578,100.14378538,103.74329156,106.27739855,108.27983953,110.0178599,113.70401134,116.65663614,117.02880703,126.88368593,130.22377603,130.26371259]","[0,7,3,7,7,2,3,3,2,7,3,5,4,2,4,4,1,2,6,2,4,2,3,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,7,2,7,0,1,0,3,0,0,6,5,5,0,2,7,3,5,1,0]",122
"[1.44412708,2.74345601,3.90089256,4.16090124,5.319762,5.40431488,5.96717234,5.98025167,5.98544123,6.25314063,6.40224207,6.45654162,6.5799617,6.71366836,7.10903333,7.35644088,7.53418222,7.55801538,8.56801601,8.90219186,9.17159882,9.22522382,9.25127891,9.62727866,9.6441786,10.08844675,10.23408142,10.54378904,10.61312124,10.98997624,11.22941143,11.43263731,11.56382975,11.65980754,12.16867751,12.22686024,12.68248744,12.73636521,12.76148907,13.12019698,13.12462801,13.3093477,13.41722619,13.48600699,13.5933082,13.60359309,13.60516443,13.64101504,13.79735961,14.05716567,14.12771521,14.22840016,14.28109497,14.47170196,14.51466738,14.54791295,14.7255957,14.75740429,15.28921294,15.35862187,15.77287356,15.83585617,15.92013819,15.9809972]","[1,7,7,0,1,0,1,0,1,1,0,0,0,0,1,1,4,0,6,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,5,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1]",123
"[6.52586631,6.69802527,7.02716678,7.04884642,7.36869516,8.32010042,9.97942048,10.02546023,11.25451294,12.1696003,12.77957294,13.08311185,13.58856767,14.52437692,14.58579452,15.78064854,18.03435229,18.37530484,20.64720691,26.59570457,28.42538458,28.57901471,30.6647882,30.74115517,30.76667635,31.05338465,31.29184133,32.02381567,36.43626525,39.55153051,39.55734902,39.89962386,39.98834182,40.56993315,40.8400526,40.94992055,41.86579889,41.99991408,43.01725608,43.23963247,43.39915019,43.66959589,43.68916487,43.73630696,43.98108589,44.01245408,44.25095059,45.27466855,46.62625223,47.28138001,47.57832373,47.63147446,48.32247465,48.84483788,49.03565987,49.72564977,50.15129141,50.25070791,50.53773719,53.00919546,53.24492466,55.01284176,56.25609176]","[0,1,1,0,0,1,1,0,0,2,1,0,1,4,0,7,1,1,1,0,3,5,1,0,0,0,0,1,4,1,0,1,0,0,0,1,3,6,6,2,5,2,3,2,3,0,3,2,1,0,1,2,1,0,1,6,0,3,3,3,3,0,1]",124
"[13.62353595,17.13594781,17.14211695,18.5577967,21.43778889,32.74431474,42.09553099,46.52505208,47.87164977,48.45410195,49.79391835,52.38144483,52.5384318,52.75185691,53.02245004,53.23950937,54.8527937,55.18148377,55.53376927,56.04623894,59.3035949,64.10172486,64.12417169,72.87606585,74.10837092,75.87545719,80.99439275,81.78973134,83.35921768,107.87645451,108.11112166,110.29824042,111.00265324,118.24495534,119.59913963,121.11309255,122.86291042,123.20182027,123.61253256,124.52335664,124.89902983,125.12057902,126.61520858,127.00153284,128.20130343,128.676816,129.16432418,129.26557164,129.30574788,129.4121654,129.60829333,131.25192048,131.40688205,132.28436328,132.4325608,132.7750893,133.44893808,133.68303424,134.54149372,134.97798308,135.68071,136.95678896,137.07043741,139.19883874,141.4295274,143.47965032,143.72955769,143.87132799,145.897262,146.53359355]","[6,3,1,5,4,5,7,7,0,1,1,0,1,0,0,0,2,3,3,0,3,0,1,2,3,7,5,5,0,7,0,5,3,6,6,7,6,2,3,3,2,3,0,3,2,3,0,1,1,5,7,2,3,1,0,2,0,1,3,4,3,1,0,2,5,5,4,0,4,7]",125
"[5.03371095,5.36781767,9.15565179,9.46752733,9.57320584,10.65308194,11.12307214,12.97554737,13.96533324,14.20900496,15.74560528,16.23063004,16.49320736,17.07350964,17.84640771,17.85515611,18.32089312,18.46706448,18.47256619,19.04010472,19.17183578,19.2109878,21.16542503,24.81890794,25.01697648,25.14919298,25.99329807,26.30994576,29.09325364,31.16779709,31.46524331,33.25747214,33.97628786,40.6136992,43.45212567,45.26003421,46.68724246,49.02397258,58.20610211,58.42852466,58.46152087,60.47282008,61.49097371,63.77013322,64.26918929,64.55466251,65.28424621,67.59694491,69.44442115,70.33633179,72.82762893,73.57312959,74.63772066,74.82223883,75.59370022,76.72182833,77.13748542,77.73766239,78.29812552,78.47310566,80.83953441,84.8894911,86.2265643,86.84976567,87.7408075,87.94811563,88.34639493]","[6,5,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,4,0,1,0,1,0,1,0,1,1,0,1,1,6,1,7,7,1,1,6,6,2,3,2,1,0,1,0,5,6,7,5,4,3,2,1,0,5,3,2,0,5,2,1,3,2,3,3,2]",126
"[3.23082884,6.34457814,13.02827642,16.03698792,16.54573665,17.35798022,18.47893423,19.3133417,19.76407446,21.31951884,21.58639048,23.48317262,24.40116228,25.24885606,26.61754584,26.90535731,28.88688746,29.46896375,29.61335892,30.84981883,31.09785764,31.62828742,31.91610526,32.35910508,32.44229382,32.74591986,33.42316609,33.69705191,34.39370273,34.68168642,35.2361456,35.65500567,36.03829891,36.31081881,36.72110007,36.79758972,36.94488941,36.98501288,37.22640662,37.24361069,37.42423771,37.54008514,37.58113168,37.68753576,37.84895064,37.87607483,38.19675825,38.32309771,38.37472147,38.39249853,38.58457945,38.68228153,38.74790825,38.77942686,38.86854577,38.88039531,39.01160928,39.045771,39.20726576,39.80837317,39.95134663]","[7,5,3,5,4,2,5,1,5,6,1,0,5,3,6,5,6,0,3,1,1,0,1,1,0,1,1,1,0,1,2,0,3,3,1,0,5,1,1,0,2,1,4,3,0,3,4,2,0,0,1,2,1,2,3,0,0,1,0,1,2]",127
"[0.52701728,1.33840623,3.68911074,17.60935013,30.66158818,30.66416205,34.95016218,35.69957776,36.23441332,36.70052075,37.38602685,42.27919247,44.2076005,45.89780068,46.38294376,48.9646156,52.18432601,53.54757593,55.59982567,56.55001509,58.22098131,58.97390668,59.14440742,61.05471026,61.38177891,70.37956438,75.31504454,76.07284647,80.70346,81.42127109,82.19335601,84.4103081,89.24073412,91.04107635,91.27926079,91.46899511,92.07183364,93.03561641,93.32773707,93.78635902,93.79323455,94.14681199,96.19888171,100.35511526,101.02039131,102.31432534,102.56095033,103.40408374,104.31576702,104.83484654,104.96490598,104.97335225,105.03299835,105.07541031,106.27506883,107.11312795]","[5,2,2,2,0,2,5,1,2,0,3,0,1,1,1,7,3,4,0,1,0,1,0,0,1,5,2,3,0,4,7,0,1,3,0,0,0,1,1,2,0,1,2,3,5,0,1,1,1,0,0,5,1,1,1,1]",128
"[5.59742811,7.56381192,9.74097982,10.83807211,11.09703581,11.58554497,13.71204767,17.16126906,18.07023146,22.95637063,23.41239335,28.68117364,30.47705539,37.62672348,41.99187965,42.25890124,47.42451751,47.76126483,51.15572406,55.86591585,56.27415379,57.94837518,58.95458226,60.20627027,62.44536163,69.49479718,72.30495705,76.03987514,76.93537151,77.08440272,77.70171874,78.05213126,79.07333428,79.29547165,79.29964941,80.15264225,86.20475801,90.79942278,90.89226739,91.38918132,91.6505524,96.03594488,98.0568556,100.11682384,100.46371033,100.66147838,104.27372825,109.03907513,111.1807424,118.28239196,118.89486108,122.3009991,124.49285491,135.38909146,136.78363399,137.56596461,140.01719306,140.54160499,141.7925728,142.13383277,143.9346213,144.2901735,144.37176819,144.99921971,146.13476269,146.42476866,146.45519594,147.86414635,147.88437888,148.53797949,149.50046166,149.57072156,150.67665915,151.44381881,156.5765735,156.71328863,157.55993812,158.32336708,158.53763407]","[5,3,1,0,6,6,1,1,5,2,2,5,5,0,0,0,5,7,5,2,3,1,0,1,5,7,5,1,7,3,0,2,3,3,6,0,1,1,3,3,2,1,0,5,3,3,3,7,4,3,2,6,0,3,4,2,2,3,4,2,5,2,0,7,1,0,1,0,0,5,6,0,5,1,0,1,0,5,5]",129
"[1.47735888,4.8884213,6.63879247,6.65432722,8.63578254,9.21495457,10.32977434,10.61707823,12.97408853,15.55781373,18.22156491,18.24986173,18.28106465,21.2717478,27.75046464,29.24909468,31.38910636,31.47603976,33.66097995,33.91564666,35.78474329,37.75503925,41.09897247,43.66498186,45.79037881,46.88590112,47.6325116,49.4239077,49.69050625,51.69363,51.751132,51.82481805,52.03160522,52.83838756,55.04825158,55.08598761,55.73128948,65.28895212,65.83650405,66.2286804,67.2224502,68.21337868,70.45106944,70.94838874,78.33080302,80.15605188,80.56229445,83.7055826,85.03172306,98.13530283,100.31098297,105.26422749,106.3329268,106.35091449,107.21002294,107.49862682,107.73109433,107.88634213,108.37301339,109.83311075,110.36821027,110.51879103,110.52688153,110.53048773,110.70822339,111.00499892,111.11225932,111.15020936,111.39422729,111.72175162,113.12109081,113.51529618,113.87097995,114.59452519,116.93055913,117.10386383,118.24795256,120.90920597,122.44447111,122.45044075]","[6,0,1,0,4,1,4,7,3,2,0,1,1,3,2,3,5,3,4,1,0,0,4,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,1,0,1,6,7,2,6,3,6,4,7,0,7,0,1,0,0,0,3,6,1,1,1,0,6,7,0,1,0,0,5,1,0,0,0,5,0,1,1,1,0,5]",130
"[6.99937352,8.00312821,9.24457841,9.8007641,11.36732815,11.45937138,14.20496847,14.73564511,16.10275573,16.90391792,21.8045886,22.3694104,26.78223598,26.94939062,27.05500471,27.42855408,28.13787963,29.09481793,29.40922866,32.92118274,33.84161676,34.06046831,34.95112567,35.09053512,35.16692546,37.32327869,45.9347138,47.68098239,48.13382902,49.34274375,52.44181723,53.30436436,55.10901642,55.19322826,56.64003892,57.32789081,58.60799448,59.23526141,61.0640693,64.89114208,66.18858445,69.09417393,70.21761343,73.06862254,74.52457919,75.01181551,81.60526923,82.67944701,85.24169253,86.57229908,87.85712827,88.88541475,92.23667318,92.60450304,94.40454913,98.94373149,102.52467544,106.28846847,108.16589021,110.6019924,111.9515162,116.34485389,116.79727334,116.84146776,118.13603204,118.54153686,119.74672334,132.09571128,133.3507273,133.53295075,136.88264196,137.63425032,138.54212167]","[0,5,0,0,1,1,7,0,5,7,6,1,0,7,2,3,1,6,3,0,1,2,3,3,4,4,2,7,5,7,1,0,0,5,5,1,0,1,3,6,6,1,0,6,1,3,5,7,5,5,7,5,5,1,3,3,0,3,3,4,1,7,3,2,6,3,0,7,4,2,7,2,2]",131
"[10.93571071,10.95877884,18.94257664,19.42992873,19.63399972,19.89619048,21.46719814,22.25222028,22.31797039,24.87195204,27.78771884,29.10671223,30.49590692,31.08486512,31.13913126,34.41862562,38.64492268,41.79593875,41.97081642,42.10168315,42.54114073,43.72902583,51.81274373,63.9323489,65.50002805,70.47258132,71.76236688,72.64203348,73.32323954,73.40523773,76.1892723,85.11303093,86.66070163,86.7742187,90.32728403,90.4279654,92.19420413,93.15647434,102.38968287,102.9313722,106.73976233,112.79654844,116.4989993,127.47598602,127.60146859,131.13984119,136.84446742,137.02000369,137.09692308,137.62180948]","[6,6,1,0,0,1,0,1,2,6,6,6,2,6,2,2,0,3,1,4,0,5,3,7,0,1,0,5,3,4,1,3,1,4,5,0,0,1,4,5,4,6,3,5,4,2,3,0,2,2]",132
"[0.46164813,0.60606851,3.48428754,4.39558156,18.11890791,19.20817882,21.63569655,23.32549352,24.24716861,24.86994773,26.13527788,27.31021152,29.85148584,33.02117773,33.23187724,33.43980883,33.85682069,34.32708924,34.34416372,35.00561663,35.14271558,35.31967371,37.51807145,38.98235694,39.78054797,41.0698524,44.4352278,49.83419735,50.22322587,50.72055457,51.09779044,51.17266458,52.12039047,55.4588219,58.52351871,61.10943471,61.22160627,62.13673388,62.65929532,67.24495045,69.05551285,70.26623635,75.65249434,82.67956249,89.42761006,90.6249975,91.42701123,91.50184741,92.1818697,93.24711436]","[1,0,0,0,2,3,1,0,2,4,5,4,7,2,2,3,1,0,2,1,0,0,1,1,1,4,5,3,0,1,0,1,1,3,1,3,5,2,1,2,3,7,2,7,7,5,6,2,3,6]",133
