event_times,event_types,source_index
"[1.20118431,2.56707724,4.29888288,4.55396528,11.7227742,12.40230095,13.87435624,14.13858759,14.26478349,18.40206119,20.71381052,21.26968253,21.68788184,24.65614031,25.21633374,26.10268404,26.98067087,27.64801,27.95427612,30.19884311,31.21090166,31.28768841,34.75283739,35.41148182,35.49687672,35.85663309,36.79079428,36.79491736,38.64425295,39.572527,40.6538773,41.56630372,42.54373899,43.26262687,44.91066919,45.21111923,45.2420276,45.27357229,45.96585439,47.2441973,47.94947753,48.5723343,48.60604563,50.00692999,52.31679421,56.35113287,56.63737284,59.41287378,67.91811473,71.04193666,74.05006462,74.82003404]","[5,1,1,5,7,4,0,5,1,1,0,4,1,7,1,6,6,4,0,1,0,1,1,0,0,1,7,1,1,7,0,1,5,0,3,1,1,0,4,1,0,0,1,1,1,7,5,1,3,2,4,0]",105
"[1.0947108,2.18488206,2.34133226,2.61766158,3.46217568,3.52695509,11.82127777,22.07865258,24.84649134,24.87333381,24.95916462,26.5531432,26.57742366,29.43069431,29.80429729,31.1633076,32.67706838,32.9045983,32.9890873,33.02575896,33.71807386,34.69034872,34.74679819,35.89035497,37.63413528,39.28655565,39.73899264,40.58453041,40.7990819,43.94212708,44.45914322,45.24700378,52.00478242,54.08366985,57.93897564,59.23192559,59.2408407,59.35908921,59.87580049,60.71831937,60.84285698,61.33609574,62.83685059,63.81567693,63.93195667,64.04920009,64.57648126,64.90159062,71.39329722,76.80416927,76.95041538,77.02608593,77.43857582,77.51991067,78.24456072,79.34281135,79.87047648,80.24706776,81.70397048,82.65461692,85.96621758,92.73494442,96.5331522,103.23326172,105.03813066,106.58490821,107.61194669,108.04930261,109.06680549,110.62714513,111.04161534,111.30942624,111.60905913,111.64466764]","[1,0,3,5,1,2,1,1,0,1,1,1,0,2,4,3,3,7,4,0,7,1,5,5,1,4,0,6,6,2,0,1,1,5,4,3,6,2,3,3,2,3,3,3,3,2,2,7,1,0,3,2,6,7,2,3,3,7,3,2,2,1,3,4,3,1,0,0,4,1,2,3,0,5]",106
"[0.09170092,5.17853126,5.3948438,5.51841242,6.05576817,6.20197124,6.81052996,7.28790797,7.69921044,7.76114318,8.44551065,8.79486682,8.98669831,9.44314924,10.47306026,10.47753665,10.53482957,10.70106977,10.88912837,10.96756172,11.06743383,11.48579097,11.62022996,11.70991882,11.82261455,11.99823157,12.18559441,12.19645103,12.4602957,13.86848063,13.87678064,14.15452848,14.24980254,14.38090909,14.3950191,15.36455177,15.42409544,15.95861218,16.28832458,16.52721087,16.54637516,17.47815521,18.33835088,18.70788638,19.17943094,19.4512393,19.62821238,20.39381361,20.41037672,20.59883506,21.39107498,24.00868253,24.40765809,24.9713529]","[4,1,5,0,0,1,5,1,1,0,0,1,0,1,0,1,1,1,1,4,0,5,2,1,0,3,2,0,5,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,0,1,0,0,1,1,0,4,1]",107
"[2.73418859,2.79893688,2.90704346,3.55924556,5.60705428,7.49466842,7.98220089,8.89087596,9.27800862,9.94103214,10.44301613,10.71278861,11.5953878,11.73799585,12.07096111,18.10452481,18.48329164,19.49933292,22.47610121,23.83777844,23.98861923,25.6439315,26.7024797,27.07955216,27.14176972,29.11219709,29.84510651,31.20603277,31.53854651,31.94109525,32.57074807,33.61924045,35.40959081,35.9923023,37.02573116,40.48576135,42.25045409,42.40690058,44.81941877,48.53961227,50.95573728,55.94395408,66.81757457,67.00286771,69.94606326,75.15431425,76.22417581,78.1109533,79.46697363,79.62757526,80.84360721,81.067475]","[2,3,3,2,3,3,2,5,3,1,3,2,5,4,3,3,6,5,5,2,3,0,2,7,1,3,0,1,0,4,0,1,2,1,7,0,3,2,1,6,2,5,2,0,1,7,1,1,2,1,3,0]",108
"[4.66111809,9.36367016,9.47124275,10.7597587,12.36318167,13.69963551,14.27235194,17.03025654,21.2480969,21.54792261,21.74417685,22.52567252,28.55327094,28.57391789,29.33269194,34.60895245,38.99461824,39.25332747,39.50572541,39.73730043,39.80726616,39.86916754,39.90372884,39.97196001,40.98117872,41.58045813,42.17287313,43.53078579,43.57675079,45.37354774,46.08902516,46.5861482,50.07528951,52.08247254,55.76464813,56.12032846,58.58351231,59.69899968,59.84344666,62.95781049,63.36819857,68.87362555,72.02250493,72.06046661,73.60988462,75.99010808,76.3220893,83.18941678,98.36210425,100.24108012,102.01212786,108.02952787,113.13018286,116.74984271,119.74368446,124.61215897,131.40462284,136.30786239,137.26544134,137.69588297,138.23416548,138.9078274,139.77002685,139.81189792,140.28376322,140.54184969]","[4,0,1,2,3,3,1,0,5,0,1,1,2,7,3,2,1,3,3,3,4,6,3,3,2,2,3,5,2,7,0,1,1,2,1,0,7,4,1,5,6,4,5,5,5,5,5,4,4,1,1,4,2,3,7,2,5,0,1,0,0,1,0,0,1,7]",109
"[1.13992415,6.35275548,12.38630045,15.77462773,18.15851362,21.5174215,22.95397444,24.20962835,25.84050282,26.25683746,27.65321016,27.70324018,28.9881804,29.80597285,29.88503912,30.02283089,30.15137657,30.38773407,31.21473088,32.12869333,32.19628166,33.81939587,36.82469169,38.06928735,45.87256672,47.917181,49.90089433,51.61416765,52.43333986,54.26474926,56.10553952,63.81398028,65.88028607,66.74280825,67.1756295,69.44938203,69.49700408,69.51302494,72.10632771,72.50491351,73.19821918,73.29930662,75.09461402,75.9467114,77.04890255,78.13744182,78.38071011,78.45105581,79.4221004,79.6624856,81.21252694,81.22747886,82.25396973,82.47653374,83.21747675,85.24910631,85.35179668,85.43289496,86.60098941,86.72411619,86.94695307,87.60177277,87.66392841,87.83934019,88.01904544,89.73983248,89.78009111,90.50017938]","[5,5,2,1,3,6,4,1,6,2,3,2,2,3,4,3,2,1,2,3,3,2,4,6,4,0,1,0,1,4,1,1,6,6,0,3,2,3,3,5,2,2,3,2,7,5,5,1,0,0,5,1,7,0,5,1,1,0,2,1,0,0,3,4,1,0,7,0]",110
"[1.71234416,7.71434615,9.47182377,13.64190129,15.32932758,15.98893643,16.40665238,16.5901557,16.7727613,17.02177445,17.56148514,17.63481325,17.64096328,19.02628828,19.5501276,19.99467112,20.1855575,20.30990259,20.65023613,21.02899375,21.03991425,21.10442228,21.11075652,21.31867727,21.35384686,21.51715699,22.32074287,22.4371942,22.4686223,22.60024804,22.83851305,23.05522224,23.34518541,23.52105702,23.8638669,23.88040132,23.9257777,24.43999687,24.62673761,24.64084705,24.91813168,24.95395518,24.99941492,25.32269659,25.60402293,26.55109471,26.81130773,27.57809458,28.52799899,29.05447063,31.05618224,32.15656781,32.26459162,32.54965895,32.77728792,33.66327149,34.57772496,36.33113904,37.102597,37.3002481,38.19561192,38.47095947,38.93321616,40.34137086]","[2,6,1,3,2,3,0,2,1,0,3,3,0,0,1,0,0,6,0,1,1,2,3,1,2,3,1,1,1,3,1,0,1,0,0,0,1,5,1,1,0,0,1,1,1,0,3,7,0,1,1,0,1,0,0,5,0,1,1,0,0,1,1,4]",111
"[3.81537484,6.34966293,17.16775662,20.93102805,21.98511182,25.21188012,25.87125991,27.66905341,27.78957801,30.18142058,30.48104429,30.87382266,31.73045139,31.83095706,33.20350826,35.98175327,37.14075486,42.03133183,42.12115621,42.49735053,42.65635544,43.12449133,43.92381758,44.25721824,44.86485095,47.89110806,48.05757796,51.08688194,51.76235777,53.13813618,53.53326483,54.37370573,54.76551711,54.94756743,54.99443166,58.50609518,63.85922232,64.73588752,65.65755672,67.55041099,67.5755009,68.24785828,68.40910817,68.5344924,68.82338919,69.91399595,70.08434989,70.364535,70.93759399,70.95073783,76.68072264,84.03318157,84.50495966,86.46973027,87.57293327,91.00421779,93.58481206,94.61683747,94.76420041,95.95071969,96.04269681,96.40914381,97.28698828,99.41448134,99.47822923,101.74557439,101.79582587,102.07587921,102.45663596,102.48952678]","[3,7,5,6,3,3,1,5,4,5,0,6,7,5,4,4,4,4,1,0,1,4,0,2,0,5,1,5,1,0,1,0,6,5,0,3,1,0,1,1,0,1,3,3,1,2,2,0,0,6,3,0,5,2,3,6,3,2,3,0,1,1,1,4,1,0,1,1,0,0]",112
"[1.89821403,2.61783668,2.67006369,6.22321031,7.68505844,28.28267747,31.82027786,32.25186789,35.7917927,37.23110552,37.34508985,38.74145759,39.26158213,46.67690435,47.71902118,47.80271803,48.12557521,48.2848912,48.57367623,48.93904944,49.4325633,49.44364803,49.57205815,49.67398381,50.58663479,51.14069762,51.2227114,51.58449937,52.41542005,53.24737237,53.56600827,53.67056961,53.82562899,54.03174447,54.75182508,54.9853114,55.41899947,56.20998986,56.66219915,57.23920616,57.35384854,57.61288535,58.40761448,61.43741268,61.74286626,61.92188753,62.55483847,62.8864295,63.22887308,63.23565132,63.24229698,63.90878567,63.93288174,64.29979536,66.116502,66.76033683,69.11155032,70.43059326,70.45437241,71.10661385,71.55318252,71.55705773,71.90397542,72.30051136,72.41275494,72.81670986,73.15403843,74.19925037,74.20027189,75.29191016,75.90582792,75.92496211,77.97537958,78.54686146,78.89701934,78.99621114,82.58382675,83.07274806]","[1,3,0,0,1,6,6,4,1,7,2,0,0,1,4,0,0,5,1,5,0,1,0,0,5,5,1,0,1,0,1,0,0,1,1,2,3,0,0,2,0,5,0,1,0,0,6,1,5,1,0,1,5,5,7,6,0,0,1,1,1,1,1,0,1,0,4,5,0,0,1,1,0,0,1,2,7,1]",113
"[0.60618548,0.79309762,1.57574772,3.79308202,3.88687249,4.18471936,4.20433414,4.38163967,5.04676528,8.98003567,9.57868325,9.86243745,21.16593922,23.54252607,24.22663369,25.25775497,25.28566347,25.44239101,25.50619586,26.15405548,26.94144766,27.68515993,27.77455521,28.22451622,28.44247552,29.20788514,30.20959975,31.98280868,32.28407201,33.40969273,33.70527386,34.32479735,35.46221586,35.5266446,35.88207886,36.84297028,36.96513338,38.83123954,39.25619204,39.35139913,39.59931102,39.8494696,41.08597785,42.9089371,43.68876772,44.35056437,44.72359358,48.74478036,48.80438189,51.1949564,58.56585996,63.71515642,63.8041288,64.67560769,66.2670923,69.37855326,70.44772632,70.69225223,71.00892025,71.6598134,72.1345143,76.38907274,79.0972856]","[4,3,5,1,0,0,1,0,1,7,7,5,7,0,2,2,1,3,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,2,3,2,1,0,0,1,0,1,1,0,0,1,5,7,1,0,4,4,2,4,3,2,1,2,4,6]",114
"[12.76400072,14.92505066,16.14969162,16.86592699,16.94648862,18.99179987,22.45100232,28.33812306,30.52453637,31.62324722,32.25626444,38.90553255,39.89304638,40.03830698,40.26763233,40.53440445,40.94761997,41.30315143,41.38069778,46.81006935,55.27511553,57.07661549,70.9293325,75.13313312,79.91996669,81.8947085,85.58022432,85.67502828,86.20999576,93.06916185,94.54372683,97.35790648,101.61710249,101.95327946,101.96941471,105.10486371,105.4004538,105.9644649,108.39367895,113.91206915,114.58675922,116.29285423,117.27725658,117.46696183,120.36120638,128.11250763,128.64269109,129.85020148,129.86822756,130.28860264,130.85768531,131.54898751,134.01354546,135.56752506,137.73174049,139.12749466,144.12259245,144.77833224,145.47816646,146.61180063,147.24376289]","[3,5,4,0,1,5,2,0,1,1,3,5,0,7,1,0,1,0,1,6,5,5,5,3,5,3,1,1,7,5,7,7,4,0,5,7,2,3,0,5,1,4,0,1,7,3,1,4,4,0,6,0,2,2,3,1,6,4,1,0,2]",115
"[0.53258449,1.81755893,1.9328532,2.28715283,3.14896212,3.40572707,3.68349641,4.89846868,5.8241382,6.0535978,6.17063411,6.20426751,6.90365923,7.08491022,7.82085739,8.57946161,11.53426012,17.02817097,17.38021592,19.97460215,20.77500471,21.2028585,23.39005695,24.09190499,24.44216194,27.47194707,27.74493996,28.13024811,28.13473145,28.16715313,28.25826939,28.82290212,29.0878187,30.58970211,30.80210039,31.19394548,31.87174015,32.09549042,32.23083221,32.77121734,33.15319158,35.31691168,35.64182038,38.13394333,38.50058099,40.15755923,50.5980639,51.271904,52.69271127,52.95221163,53.40075169,53.63736835,54.15755706,54.21320114,54.25021791,54.46872502,54.73469467,55.00468895,55.01286971,55.15178023]","[2,3,1,2,0,1,6,0,0,1,2,0,5,5,3,4,4,1,0,7,2,3,0,7,1,5,1,2,0,1,0,6,2,7,7,0,1,1,1,0,1,5,0,5,7,2,2,0,1,0,3,1,0,1,4,0,1,3,2,3]",116
"[2.27668364,4.31584489,5.59679075,5.8595278,5.88564726,6.50171703,7.12552526,7.50074734,7.6486416,9.28859177,10.09409999,10.20296516,10.22204541,10.78802534,11.09740892,13.96573097,15.17889801,16.71748952,17.79501203,18.08638038,19.68554211,20.57770961,22.15835795,26.16609686,26.52739002,29.60322938,30.91086068,32.11825917,32.37400099,32.56693864,33.10164894,33.81565464,34.28447926,34.87396017,35.49182006,35.52244473,38.59781202,44.16872669,44.74247025,48.34171935,48.95697687,51.65430397,52.66044943,52.97207694,52.98133835,55.16447556,56.04178193,56.14500335,56.23708864,56.8236574,57.15857719]","[1,2,4,1,0,1,3,0,4,0,1,1,0,7,0,0,2,3,2,0,2,5,6,3,5,7,7,4,2,2,7,1,7,4,2,3,7,5,4,0,2,3,1,1,0,0,1,0,1,0,1]",117
"[3.86031385,3.87491823,4.2604799,6.21141967,6.36153076,8.51794733,9.28233815,9.41789886,9.61578103,10.31589616,10.7461536,12.02199785,15.96689536,17.73165258,18.73804632,19.41841671,20.25587138,26.12669849,29.99827244,36.81789291,42.0145067,45.89393608,48.3598636,50.81873926,51.03052511,51.72029585,53.1719997,58.27836705,63.01756027,65.69632415,69.88841339,69.90487139,75.32010847,76.96097715,77.08174265,77.30995199,78.70752829,80.38694632,81.90294,82.10453332,84.94607897,85.03795039,91.70300727,101.82499418,102.83437194,104.91931371,112.2853457,114.13728814,115.86732479,116.01276743,117.06961269,122.29557676,123.29618567,125.72871149,127.74262859,128.11733424,128.43210132,131.32950312,133.06619835,133.23333197,134.52738866]","[1,0,0,1,7,1,7,0,1,0,0,1,1,3,2,3,0,7,4,2,6,2,2,2,3,0,7,3,5,6,2,6,0,0,2,1,3,0,1,0,5,2,2,3,5,7,7,2,1,7,0,5,4,7,2,5,3,3,6,3,2]",118
"[0.78127416,2.30122855,3.86202353,4.80915039,7.37948859,7.6705989,11.99411007,12.15260288,12.56896172,12.60254005,13.71223647,13.74885096,15.17736999,15.28505908,16.08102053,16.34909225,16.9885578,21.08764059,24.00902859,26.53040944,27.61897014,27.91598991,29.49952756,29.54187564,29.58086384,32.61312505,36.16524873,37.41044167,39.90116764,40.66921028,42.12311297,43.13957914,45.65897199,45.85109068,47.12588224,52.59653641,53.35103679,57.38330208,59.38670529,61.69996061,66.64524895,67.52744576,68.88986699,69.64204859,72.13308594,73.0689153,74.40471979,77.03600451,77.75658105,78.02375003,78.72606144,79.01006985,79.8902419,80.15579598,83.36739117,85.63814899,85.75306248,89.18370638,93.77794382,95.24516551]","[3,2,5,7,2,6,3,3,6,3,2,4,2,3,2,3,2,2,2,3,7,2,1,0,4,1,0,1,0,2,5,3,7,5,7,2,2,5,1,6,2,0,7,5,2,7,3,5,1,0,1,0,2,0,1,0,5,1,2,7]",119
"[0.23837833,1.32524954,4.30002063,8.18216908,8.2676581,12.7655574,13.49838178,14.19674195,14.35631351,14.4061606,14.53804767,14.69902891,15.19254405,15.67053695,16.58924035,17.66736332,17.9170177,23.96855563,27.02333631,36.19060825,38.34670357,38.38827665,38.50281792,39.25845555,43.49467277,43.6127402,47.78521583,49.63925385,50.67422238,54.3649718,55.89597033,67.92907893,69.03731854,69.93028916,70.53923227,71.41967161,71.76002611,73.78731251,75.25671441,78.30229874,88.08870657,89.68276131,90.39057979,94.98619496,95.6438273,96.4983383,96.9635748,98.27675493,101.88781646,103.43990986,107.90340546,108.13906506,108.65938018,110.32739681,110.83358027,121.01395868,127.10069364,130.53287531,131.17927998,131.19238185,131.7601095,132.61591523,135.2561985]","[1,0,7,2,2,2,3,3,2,0,1,1,4,3,0,1,0,1,4,5,5,4,1,1,0,1,5,3,7,7,7,0,1,1,0,1,0,3,2,6,1,2,3,2,1,0,0,4,0,6,3,2,3,0,2,7,1,0,1,1,4,0,1]",120
"[4.46005975,6.18812884,6.82069247,6.90887904,9.76165035,10.21641072,11.01583359,12.09477567,12.64190029,12.65335385,14.47504252,16.49820471,21.63806493,21.85232622,21.90328514,27.02152023,27.06118551,32.08838163,41.53229425,43.60355298,49.07316248,50.25657735,51.16149039,52.33413847,56.34847556,58.30055566,61.38837033,61.73366426,62.71152196,63.00497833,66.6813244,66.99764177,67.49862778,67.73535129,68.97288079,69.46049421,70.36056816,70.45735235,74.58697891,74.75269976,76.57271065,76.69725741,79.82069392,79.84594757,79.87342197,80.21154812,80.51029868,80.68861088,81.44293502]","[1,3,0,1,5,0,1,0,5,5,0,1,1,0,0,7,1,5,5,1,7,1,1,2,0,1,0,7,5,1,1,0,0,0,3,1,2,3,7,6,3,6,2,2,3,3,4,3,3]",121
"[0.62402575,1.52915714,3.5471645,7.75378152,9.75214556,13.574404,14.17828962,14.78683246,15.75100941,18.27945725,18.29435135,18.37436615,19.24308422,20.39479263,20.77302234,21.12211543,21.56473854,22.32262606,23.4744289,23.88133708,26.11137126,27.40331546,27.43020877,27.69949261,28.20749738,28.48865053,28.6772781,28.68544334,30.68361046,31.20484736,31.49602758,31.51161771,33.24327951,36.29712361,36.45829874,36.80943739,37.3613536,37.7362069,37.98191958,38.72005726,39.23110877,40.21244004,40.92619049,41.31181899,42.12348527,42.17626128,47.92927268,48.64453853,49.94078354,50.99934389]","[2,3,1,0,1,7,5,5,6,0,1,0,0,1,1,4,2,0,1,4,0,1,0,0,6,5,1,0,2,3,5,7,3,2,3,7,2,2,7,3,0,7,7,1,1,0,0,1,5,1]",122
"[1.94968039,4.92906427,7.64522933,7.71693865,7.93399398,8.18079062,8.29915908,8.63735,9.85922274,10.0588452,10.54971227,11.33462534,11.97017498,12.85270401,14.9169773,16.01946398,16.22553117,17.25286095,17.61050284,18.40636567,19.06313429,25.6612543,25.66734407,26.59308693,26.63993288,27.82165988,27.92153218,29.75874252,34.6035363,37.40069731,40.57854627,40.83981993,41.06952917,41.1397848,41.25016627,41.68238334,42.46033521,44.29528146,44.38817918,44.90961269,45.01935538,45.23375499,45.40595614,46.14988435,48.50659591,48.68405761,48.78618897,56.7772396]","[7,2,1,0,1,1,0,1,6,5,0,1,1,0,0,1,1,1,0,1,1,2,3,1,7,5,0,2,7,0,3,6,3,2,1,6,0,2,1,0,1,0,0,1,1,0,1,1]",123
"[2.43318923,2.96473779,4.23714974,5.15734232,5.7763439,6.28833088,6.31180044,10.95742418,12.05514381,15.98950516,18.06990333,20.4022527,24.5113101,25.99178619,28.77191597,30.69746209,31.41822958,31.81092274,31.86011393,36.92557034,38.57847714,46.24339457,46.38084229,47.02967589,47.23408562,47.28554032,47.40364312,47.83159657,48.44159402,48.45941593,49.35901474,49.942067,50.85045094,50.93672775,51.06351238,51.6096829,51.65765399,52.2556708,52.39514788,52.61361603,52.75531526,52.82392946,53.53531415,53.55476349,53.69517055,53.76902439,53.85623461,54.10542374,54.21410153,54.33370662,54.94264579,55.63211842]","[2,0,0,0,1,4,5,4,1,7,7,3,4,6,0,1,0,0,0,1,7,7,2,3,3,2,7,3,7,3,7,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0]",124
"[0.97197174,3.99514151,7.56505968,8.40938083,10.09154335,10.95104766,12.89872157,13.08562883,13.37599011,14.54403164,14.77963802,16.55914472,18.64905974,18.7285803,21.49204738,21.96605685,23.27959776,25.50161183,27.99216254,35.22161775,35.4628559,35.53640437,35.8220602,36.77310519,37.01358643,37.28523568,48.22912127,48.24065435,55.57042436,56.18775113,60.47880055,60.72059711,63.21587864,63.50108324,64.49980604,65.24364314,65.46903803,65.52781804,66.08659769,66.29895148,67.72963391,67.73546913,69.59446318,69.94291355,72.98473593,73.69600508,75.85295812,80.85573505,88.89541982,89.13189915,89.13493868,89.26186907,96.29285765,97.20736348,100.69371595,101.89104594,109.25623895,117.74842809,119.36147433,123.97289264,124.15378909,124.35888257,124.45978929,124.7955145,125.28620402,125.29377296,125.43217476,125.55931242,125.95636861,126.07108737,126.46044961,126.64569373,127.27776438,128.63897134]","[5,5,7,4,7,4,0,0,6,1,0,6,3,2,3,4,3,6,0,0,1,1,0,2,3,0,7,1,5,2,6,6,3,0,3,1,4,1,0,2,2,1,0,1,0,1,2,5,5,6,3,5,6,3,2,3,7,5,0,2,1,3,5,3,7,3,3,2,1,3,3,0,7,3]",125
"[1.82602019,6.30416856,6.60929883,14.98546608,17.00458874,17.16958522,17.2328664,18.01105599,18.1155122,18.29095045,18.81472016,19.32315614,19.4579962,22.78944658,23.54526923,24.50213564,25.40903674,25.88854739,27.19571064,27.23493001,34.83316104,35.6647102,36.71528007,37.44926144,43.56606457,45.64388352,46.24236868,46.51671252,47.1110764,47.16377163,47.28333103,48.30645923,49.36648608,53.01104921,55.87475138,55.94030586,56.36548091,56.6314202,56.86021917,56.92116322,57.31200074,57.45376602,57.55961878,59.10414951,59.21897111,59.63426436,59.87215212,60.24366864,61.45023748,61.87635809,61.90362434,62.13371078,62.28375357,62.49622029,63.07897321,63.27665537,63.46255976,64.2410492,64.98160564,65.1076139,65.80111517,65.84742179,66.19720299,66.29910818,69.45328015,69.93247357,70.72940319,73.19707559,73.61149602,73.90397824]","[0,4,4,7,0,1,0,4,5,1,0,1,6,7,0,5,7,2,3,1,1,1,0,2,1,4,1,0,0,2,1,2,1,5,0,7,1,1,7,1,0,1,0,1,0,0,5,1,2,3,5,3,3,0,2,0,0,1,0,1,1,0,1,1,0,0,5,1,2,3]",126
"[2.38313769,2.8510034,3.06421878,7.33284001,12.95308011,13.72133754,18.39857292,18.5806818,20.74982466,26.64349649,36.3139398,37.00756103,39.00855124,39.11579191,39.3198065,39.94208102,41.62713785,46.87633009,48.96660726,49.17256227,49.41850307,49.80557489,50.39843288,52.95746582,60.85548044,61.52773595,62.34017268,64.64102464,65.93580958,66.8505298,68.12854113,69.2359744,71.02454239,72.03324734,72.6178356,73.10257137,74.69917756,75.00105123,75.90416673,76.11868987,76.36754044,76.62485861,78.97210907,80.72608707,80.80729022,81.34823387,81.99931179,83.63949526,89.80483651,94.42729813,94.7767967,94.98077997,95.86326872,95.86730335,96.84680271,97.64262342,97.74952143,98.0554853,98.41210172,98.65496054,99.22349141]","[5,3,1,4,7,6,6,6,5,7,1,0,5,4,1,1,0,2,0,1,1,0,1,6,7,5,5,5,6,1,5,5,1,7,0,0,1,0,1,6,4,4,1,1,0,1,7,0,2,0,7,1,0,1,1,1,0,0,1,0,0]",127
"[3.34643802,5.46995642,9.04661607,11.35403654,15.38295429,15.63746551,15.7054896,16.09803857,16.36386333,18.45569319,19.45393555,20.4206159,20.68250121,21.40602965,22.39740657,24.01601821,24.27928913,26.57358384,26.99751376,27.67784344,28.51827432,29.4479338,29.58856406,30.12417096,30.17180838,30.26798478,30.83171876,31.06580661,31.09169935,31.85155151,31.89036016,32.13534571,32.16939767,32.24016519,32.31205974,32.36802027,32.47335742,32.6291468,32.99024687,33.13185045,34.3838894,34.56955096,35.1719776,35.33787161,35.47228448,35.82360737,36.41706255,37.0173844,37.19164008,37.37357644,37.47562647,37.92207812,38.15919308,38.20174744,38.24093311,38.67114279,39.03440606,39.03780279,39.07772051,39.45489545,39.58785251,39.59671093,40.18534963,40.62341047]","[5,2,2,1,2,3,2,2,3,3,2,2,4,3,3,2,3,1,3,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1]",128
"[0.18684314,0.25676948,1.05176557,2.96189541,4.43138967,4.53395691,5.49747935,9.65850308,14.6535058,16.11552566,18.95519486,19.0966311,20.72315256,22.67605442,22.91749155,24.51558963,24.6551378,24.80785841,25.0938713,25.28190769,25.40225181,25.41742188,25.5768076,26.15189115,26.17800895,26.24474475,26.6206121,26.72037257,27.01376513,27.28459034,28.03511384,29.63159291,29.65076813,29.72761077,31.91284426,32.67374807,33.34844853,33.87276392,34.40089591,34.53605759,34.85661003,36.53158344,37.9690969,38.03461984,39.58306272,39.64383419,39.65331194,39.699129,41.09576556,41.572473,41.66743182,42.42210863,43.30459774,43.96789705]","[4,5,0,1,0,5,3,7,0,5,2,1,3,2,4,0,3,2,1,2,0,3,1,5,0,1,2,3,7,2,0,3,0,2,3,3,4,0,2,3,0,5,3,2,0,1,1,1,2,2,3,0,3,6]",129
"[0.43867758,0.89223042,1.26228982,3.51978514,5.10928206,5.27765792,7.76064613,9.64280126,10.91691217,13.35822448,14.01687703,14.06838788,14.57512117,14.64428341,14.66123515,15.01780935,15.66471237,16.56313443,16.61769874,17.25875649,19.11145922,20.05844944,20.89114987,21.85889426,23.59660742,24.10436878,25.31008771,30.19954866,30.84029702,30.93334322,31.2830436,31.71910333,31.90399877,35.83138152,35.86067289,35.97853983,36.84972507,37.97744938,38.08966831,38.42366212,40.89048621,41.94103126,44.30797792,47.70125559,47.87800615,53.36108613,56.58148192,57.69219316,58.51127144,59.73917879,60.4777356,62.4001744,62.60589034,63.49773225,67.37442303,71.00896545,72.45537338,73.35800639,78.23314931,79.15147754,80.04067569,84.55630912,84.64947471,84.72609063,84.90823298]","[1,7,0,1,5,6,4,7,5,1,1,0,2,3,0,0,1,1,1,0,3,0,1,2,1,0,0,5,0,4,1,0,5,0,1,1,0,5,0,0,7,0,5,4,2,0,3,5,2,3,3,5,5,2,7,1,0,6,4,4,7,1,0,2,0]",130
"[0.75187895,1.04140564,4.9206972,6.58949743,8.42459563,12.42151792,15.40024244,16.94409266,18.20384987,23.1531893,26.88988887,28.25300378,28.44900562,30.17771838,31.45198462,31.84751225,32.75537145,33.09231548,33.39685066,33.44509335,33.70737484,34.18234699,34.19512843,34.40252727,34.42032306,34.47275532,34.95322241,35.1634056,35.89846871,36.18483586,36.91499595,37.01445322,37.31946072,37.54581901,37.57837291,37.67697768,37.81703832,37.94850381,38.00426839,38.05520202,38.56260526,38.82099786,39.19629513,40.5656783,42.91716584,43.04036639,45.91942869,46.33060729,47.14547506,47.67161948,48.00404662,48.28420535,48.28428448,48.61017646,48.81766819,48.92297016,49.41651474,49.7081127,49.76749494,50.02794889,50.13499879,50.86046202,50.92290087,51.34125462,51.6171249,51.85038036,52.88717063,53.03911113,53.07549103,53.94362584]","[5,5,6,0,5,2,3,7,5,7,1,0,5,0,1,0,1,2,1,1,0,1,0,7,2,1,0,1,0,5,2,3,3,0,1,1,1,1,0,2,0,1,3,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0]",131
"[3.50098605,4.15058675,4.23318811,4.76342493,9.35452429,10.03264334,11.64644808,13.48810555,16.36587844,23.4857718,23.76581759,24.28291285,25.32807448,26.4310863,29.90714705,30.2960106,30.60971261,30.80866216,31.26445077,31.6559858,31.65922634,32.00549851,32.50232506,32.548605,36.5333073,38.31928709,44.41335008,50.85444698,51.91871263,52.19191954,57.71787081,58.59468289,58.69595688,59.2573208,59.44950085,59.86027005,60.03448002,60.33046722,61.18370649,61.19263732,61.83485321,62.44350954,62.48046433,62.75749953,62.85853451,62.99544666,64.4193289,64.91312847,65.52673418,65.85991897,66.05356949,66.417477,66.5475058,66.6167637,66.70531928,67.04196457,67.30997623,67.92538219,69.1098433,69.30847451,70.40936317,70.48666554,70.57087333,70.88210791,71.78341928,72.0187213]","[0,1,5,4,7,7,3,7,4,3,2,4,6,2,6,0,1,1,0,1,0,0,6,1,0,0,1,0,3,1,1,2,0,0,1,1,0,0,1,1,1,0,0,0,1,7,0,0,1,1,7,0,0,1,2,1,3,0,1,3,0,1,0,1,3,1]",132
